ACCT_ID,COUNTRY_CODE,LANGUAGE_CODE,OPT_IN_FLAG
959047534548084591,US,en,1
3025544985776636124,US,en,1
2995386149700784389,US,en,0
68387590595529760,US,en,1
2991070279830626222,US,en,0
4270305563353435164,US,en,1
2560078568980298145,CA,fr,1
2651989845810571486,CA,en,0
2751798739187720008,US,en,1
3364327782075615294,US,en,1
4353059310425229939,CA,fr,0
2181934688279457821,US,en,0
2600797953820556433,US,en,1
3701452047846549915,US,en,0
2799569302280006644,US,en,0
4233764453261542134,US,en,0
3678376828797697916,US,en,1
2107286004371931936,US,en,1
2167874204010206253,US,en,1
4068444356875286065,US,en,0
1378347200606913456,US,en,0
2053993917139907402,US,en,1
3064823635580095147,US,en,0
168466790352053764,US,en,1
4344748763929198130,US,en,0
304428834082664949,US,en,0
332139973026268968,US,en,0
1454638874187452277,US,en,1
539845545934287601,US,en,1
1052088322670626929,US,en,1
2163389188941674092,US,en,1
940656981545015143,US,en,0
1534843463350492082,US,en,1
1582368580339460101,US,en,1
860790533485853597,US,en,0
3294254354088059907,US,en,1
583859398462583049,CA,en,0
307760214202435258,US,en,1
3160836424551723414,US,en,0
3408434766559511133,US,en,1
3697568137591031518,CA,en,0
1096322267507397530,US,en,0
2374978965503012019,US,en,0
2248249989897691992,US,en,1
4093164129856144644,CA,en,1
2611054059914624279,US,en,1
3778270865878787247,US,en,1
648244725395506822,US,en,1
3397660000299962967,US,en,0
493602563341402468,US,en,1
4484761606791807527,US,en,1
2827692324352783047,BR,pt,1
3727361164063486098,US,en,1
3795304480702833059,US,en,0
1783648506058890451,US,en,0
3672985354654546861,CA,en,0
1607654195889401694,US,en,0
3674068518300868263,US,en,0
2892294661180517321,US,en,0
2191921838254877000,US,en,1
468315097069543310,US,en,0
1767973402377065640,US,en,1
1379615831501436341,US,en,1
282978869047861524,US,en,1
3767791613160520614,US,en,0
1341129397842877183,US,en,1
4570236828342298205,US,en,1
60794825336906047,US,en,0
4239160227376965264,US,en,0
4468217300866248327,US,en,1
1393944226975333301,CA,en,0
1650992737715644600,CA,en,1
1954620587870816495,US,en,0
3995979201763824046,US,en,0
1831900843840755617,US,en,0
3379821617382444511,US,en,1
2174607502314011020,CA,fr,0
499667401130320290,US,en,1
4389700902103947591,US,en,0
1741827485641104698,US,en,0
1577955893096126480,US,en,1
1512454712411520144,US,en,0
295758881054649046,US,en,0
932444969725770671,CA,en,0
1913690783354916875,US,en,1
2463282152803325656,US,en,1
1048197676502450283,US,en,1
4604864828769238882,US,en,0
1292448788526301578,US,en,0
739723054707603905,US,en,0
3108400251108449056,US,en,0
4528201722068119414,US,en,0
673475715089408556,US,en,0
3274287161428083855,US,en,1
370591547361464341,US,en,1
1017841365260478127,US,en,1
835698567735268679,US,en,1
1957617347078244212,US,en,1
2185126518177392420,US,en,0
2821524981568167797,US,en,1
1364456943923765277,US,en,1
2124711792279643317,US,en,1
2695642764944356894,US,en,1
2289452071245961764,US,en,0
2248130778232630440,US,en,0
468789478528429670,US,en,1
2849967422684735354,CA,en,1
3208859251416916393,BR,pt,1
1430588959338067849,US,en,1
1995798640294256160,US,en,0
972028153243811205,US,en,0
204824932802160181,US,en,1
2846822554940353738,US,en,1
3728348102601303384,BR,pt,0
161071161522052931,CA,en,1
4285791491753429095,US,en,1
2018645508185604265,US,en,1
3418478976860934290,US,en,0
1778050150066080302,US,en,1
3832917699524927945,CA,en,0
2495463649680931778,US,en,0
715888668893051190,US,en,1
4275111860982701367,US,en,0
1933926235317477182,US,en,0
1247367311827742434,US,en,1
3794255595184247529,US,en,0
1013163744395716186,US,en,0
2291924236176589928,AR,es,0
2200254564161187420,US,en,0
3962609511483360738,US,en,1
405286815264051163,AR,es,0
1790969160137460501,US,en,1
768915769890085300,US,en,1
1672087967843036542,CA,en,0
1613442752320440436,CR,es,1
4142459881653322097,US,en,0
3758319336585088629,US,en,1
1303365100599830080,US,en,1
3164218005834285356,US,en,1
4224496162068374902,US,en,0
4578621948692458315,US,en,0
1976694497662095992,US,en,1
577552485816795320,US,en,0
3786611644051788677,US,en,1
3603404896246581770,BR,pt,1
3911743990366161580,US,en,1
3994005482276898774,US,en,1
3745212459309118964,US,en,0
2039883863118454326,US,en,0
210951613324909764,US,en,0
3557120961364984232,US,en,1
2369516435594159302,US,en,0
1864386219870922523,US,en,0
3999593754581358932,US,en,1
1341372778585113825,US,en,1
633403456832705278,CA,en,1
1273342277087091411,US,en,0
4066053016391133070,US,en,0
2351625716592210323,US,en,0
2198080429783450648,US,en,0
3093958197499315405,MX,es,1
2452805560728997907,US,en,0
3487834770582303459,US,en,0
1049380374499224740,US,en,0
4588632720171426354,CA,en,0
1548840020857518959,US,en,0
2577269506232206540,CA,en,1
4028449753621108235,US,en,1
3135273729222808504,US,en,1
2772928987212905108,US,en,0
3275645141981930725,CL,es,1
3984839258021996387,CA,en,0
3004422672922227692,US,en,0
1641637356311208894,US,en,0
445859133549775522,US,en,0
3049587257890565766,US,en,0
3252616216904917428,US,en,1
1796428993507992667,US,en,0
1076352162322494133,US,en,0
3101914985417882785,US,en,0
2793816879341211848,US,en,0
2165539475771967366,US,en,1
3829915706484575490,CA,en,0
4594191081042301615,US,en,1
2454816761267310913,US,en,0
1964074668506005371,US,en,1
4386116668906316994,US,en,0
1216474220820485748,US,en,0
2525873502513298849,US,en,0
1741568912062186963,US,en,0
3898141936364179822,US,en,1
3246274312325267820,US,en,1
1180557499537854442,US,en,1
3574271241219183841,US,en,1
2375538199898875204,US,en,0
1591902631555278980,US,en,1
2514199480722750654,US,en,0
2339089825567193545,US,en,1
358492194154376892,US,en,0
338857702479540439,US,en,1
26300021453913324,BR,pt,1
2163453436271601543,US,en,0
2519788732191495593,CO,es,1
777278593833685922,US,en,0
4339271461065404980,US,en,1
2425558133250641802,US,en,0
3290126555237208141,US,en,0
2078441661325362606,US,en,0
359555828495186893,US,en,0
542205512982640733,US,en,0
254457073263944803,US,en,0
2964260798439788438,US,en,0
3970704250324312602,US,en,1
1932768802915415006,US,en,0
3574629520649401309,US,en,1
1700685276752341799,US,en,0
806669591135139719,US,en,0
2451615333182253632,US,en,1
346087304350094625,US,en,1
2064913649895856494,US,en,1
2104395624073005073,US,en,0
3893948835778662291,US,en,0
471048480748840178,BR,pt,1
1088185102146235551,MX,es,1
746651468480324858,US,en,1
2297566761867847176,US,en,0
1546644923882747858,US,en,0
2592149746116886279,US,en,0
1049246383782387435,US,en,1
488653827991612175,US,en,1
2903698321140368401,US,en,1
1225050852545840107,US,en,0
1397449591916944458,AR,es,1
2220553996265010976,US,en,1
1490802949286686276,CA,en,0
4567419207219437172,US,en,0
2580823988469616898,US,en,1
1370445807411491560,US,en,0
1865086486813164398,US,en,1
2549800654025715804,US,en,0
3456675177665315489,US,en,1
4346536713546859543,US,en,1
604727085829248527,BR,pt,0
838525171051510513,US,en,1
712150286400370740,US,en,0
1527459914096627708,US,en,0
3030498700834083486,US,en,0
2643745547479508597,US,en,0
4213002208681677644,US,en,1
2713197348787277357,US,en,0
3633806983388959070,US,en,1
1554021746156826085,US,en,1
1598767342356207846,US,en,0
2598490177825010665,CA,en,0
2479799575380038859,US,en,0
98378187792335172,US,en,1
4301302103357604479,US,en,1
873574226485276875,US,en,1
3074286973350803169,CA,en,0
2501887084502043547,US,en,1
4169160718565836832,US,en,1
3405654258547625198,US,en,1
1994612215255501425,CA,en,0
1444102376335005505,US,en,1
2588878107727958817,CA,en,0
4040411096080323585,US,en,0
3299527417648699112,US,en,0
293088949985521454,US,en,0
1124058051816231781,US,en,0
1147427609872611012,CA,en,1
2125731068910471898,US,en,1
2823920668246919809,US,en,0
2081762731671471343,US,en,1
2964553315372021348,MX,es,1
3322236323211242166,US,en,1
2036333573394563826,US,en,1
4124754761294077207,US,en,0
4329459801928281233,US,en,0
1247185354409178964,US,en,1
364649637380029534,US,en,0
4541859995900977134,US,en,1
4356626107319649605,US,en,0
1885846280034500100,US,en,1
2269006868110875219,US,en,0
3066479431441070369,US,en,1
936576915764555651,US,en,1
2454076122909632190,US,en,0
2020110710400664295,CA,en,1
4428310750647506484,CA,en,1
623646678967988251,US,en,1
3382252979448811452,US,en,1
2821026682770718235,US,en,0
2923723009984592084,US,en,1
4036255012150743501,US,en,0
2844840228749667474,US,en,1
1093335541212227644,US,en,0
3704301316730381283,US,en,1
3942385632624620443,US,en,0
2680445754246359230,CA,en,0
581784867824565321,US,en,0
1652267634974858457,US,en,1
297410262868599274,US,en,1
603170596215080724,CA,en,1
1175116040926874519,MX,es,1
25519808303963165,US,en,0
613405906128399445,US,en,1
487407272611568561,US,en,0
836074767169900900,US,en,1
2814501527378146239,US,en,1
3622389347310789476,US,en,1
2291850900865711466,US,en,0
3072142033405409543,US,en,1
443261021400323272,US,en,1
2927572882374901104,CA,en,1
101707644652673414,US,en,1
3617644968643078270,US,en,1
2283763795388547344,US,en,1
2087924772853574869,US,en,1
4583395931751585049,BR,pt,0
2645885354296576295,MX,es,1
1654863045611466077,CA,en,1
1546924287939313211,US,en,0
3776817504528891089,US,en,1
1787220675767091638,US,en,1
3211411881790625901,US,en,0
2045084804271229988,US,en,1
1729586651373772557,US,en,0
429686320195418761,BR,pt,0
1305098804969176687,US,en,0
389533553574714220,US,en,1
4248076297748872056,US,en,1
197817029224743331,US,en,1
1411145761405220506,US,en,1
1400080660811703915,US,en,0
1328950355661521633,US,en,0
2658496052580588914,US,en,0
4395139348958680352,US,en,1
1068903515242305393,US,en,1
2948287012310389055,US,en,1
2900484050957446612,US,en,1
1222344467722994921,US,en,0
3984483255274033516,US,en,0
1037760459709430093,CA,fr,1
650194158895337113,US,en,1
3057304938842180788,US,en,0
647225907826581926,US,en,0
1203628996506456899,US,en,0
3271271904982488985,AR,es,1
3711291283626472128,US,en,1
4324699745694767581,US,en,0
936769500621489663,US,en,1
1946928378480585122,US,en,1
1753058072534863180,US,en,0
2383555756320376418,US,en,1
2288768055653259634,US,en,0
599629902936688954,US,en,1
2951028478859749346,US,en,0
2048272360134962848,US,en,0
4594402124087395987,US,en,0
4446871209389556378,US,en,1
2097906311646803823,US,en,0
299278098537244225,US,en,1
561520889419691259,US,en,0
4564213716192890176,US,en,0
1388469547612396704,US,en,0
3519201431811933841,US,en,0
1395999912451021855,CA,en,0
454548207571212445,US,en,1
4138965188931760722,US,en,1
1686603936443113424,US,en,1
2276815061648650598,US,en,1
3602629682769780066,US,en,1
2174950566681518993,US,en,0
2083536857557550887,US,en,0
3803620123395505283,US,en,1
710400470613144382,US,en,1
1874802623889859429,US,en,0
1755969336319749796,US,en,1
4553585797713927026,US,en,1
1594111627443624155,US,en,0
463175687321800798,US,en,1
4377035824043273275,US,en,1
1544931067520721517,US,en,1
537117990188779640,US,en,1
2358579317033949114,US,en,0
942431969369338794,US,en,1
3913758520208458461,MX,es,1
2939015498089645043,US,en,1
184029816300572095,US,en,1
4450240385880974896,CA,fr,1
2371388628479237452,US,en,0
2978861922413714820,US,en,0
4312336583181070619,US,en,1
4589145145406089660,CA,en,1
2138400780189693833,US,en,0
1216367072529287782,US,en,1
1017512153091236391,US,en,0
1936665277254416855,US,en,1
1392866332506284376,US,en,1
1398307363806693868,US,en,1
3142513440943554312,CA,en,0
2129872014954125910,US,en,1
1027929820101204213,US,en,0
1464936221704766327,US,en,1
1472028628942038942,US,en,1
184436250530087436,US,en,0
3837923548180364438,US,en,0
1139800596411076948,US,en,0
1657772425591717211,CA,en,1
1179813275395921361,US,en,0
527717786895856558,US,en,1
739123787491813593,US,en,1
229173375551409418,US,en,1
4070004320750815740,US,en,1
1123431091876519738,CA,fr,1
2733383681126110845,US,en,0
707961205598901887,US,en,1
2291733412618313524,CA,en,1
1550698826543909323,US,en,1
622148192901556760,AR,es,0
1403704768426698269,CA,en,1
3441417434523532867,US,en,0
1681819700296650246,US,en,1
1038835330587420962,US,en,1
482812593424223958,US,en,1
3894914874579925106,US,en,1
3146446211305124582,US,en,0
4221188834394588945,US,en,0
231604780979325367,US,en,1
332920764083709617,US,en,0
904299419311954161,US,en,0
1282824455458761958,US,en,0
470746441780370263,CA,en,0
2386536498865086075,PE,es,1
3688662206216663172,US,en,0
3850179011425277463,US,en,1
1102743685708855971,US,en,0
2764030656134629715,US,en,0
1623896452966369111,US,en,0
1559452244612075853,US,en,1
1041547447667900461,US,en,0
1368006603494733583,US,en,0
1960066498733862322,US,en,1
4066000362978554569,US,en,1
2997778906104834539,US,en,1
882018431091967019,US,en,1
969945827091437793,US,en,0
1517658925903350610,US,en,0
3643123321901733569,CA,en,0
3850529184261110480,US,en,0
406153945692221455,US,en,0
340567648557255086,CA,en,0
194664801429634462,US,en,0
658073210116086759,US,en,0
1754075607303446436,CA,en,0
142320616146495741,US,en,0
2331830643994394141,CA,en,1
4045349550025207308,US,en,0
1882936550877550747,US,en,1
4120663940743674013,US,en,1
438892650949693396,US,en,1
1170585460078054989,US,en,1
33568751022668539,US,en,1
173900364210145965,US,en,0
2623677985352971494,US,en,0
4587635137111286606,US,en,0
1258193639831215630,US,en,1
2511838154009602561,US,en,0
594510917335322240,CA,en,0
4431924743576998665,CA,en,0
4465514745887104362,US,en,1
262584430023294347,EC,es,0
82124349665556284,US,en,0
769094577884051446,US,en,1
2006849185321211546,US,en,1
4102675215662725186,US,en,0
556742930878906325,AR,es,0
3261703027312399680,CA,en,1
4339684858710546514,US,en,1
2449125969983218111,US,en,1
3604732576170179428,US,en,1
3179770981659607366,CA,en,1
4043196831007404191,US,en,1
467871419773523460,US,en,1
3856607408343536071,US,en,1
1883837310534001065,CA,en,0
4385575701853952903,CA,en,0
1189140126035411057,BR,pt,0
4609031602951205594,CA,en,1
185377039834584788,US,en,1
219897975889120208,US,en,1
1864309865655165273,US,en,1
4418687782932271106,US,en,0
288769026555120368,US,en,0
597788215704271736,US,en,1
4526569438329045003,US,en,1
2264956222545591398,CA,en,0
2191299344079623044,CA,en,1
2291578187498644369,US,en,0
938276335100528330,US,en,1
1608572834277351527,US,en,1
3370171584734717078,US,en,0
1592469305219363445,US,en,0
1116287178580146444,US,en,0
4059503695934110656,US,en,0
540485608975936716,US,en,1
2542696508369009352,US,en,0
4403960249918693297,US,en,0
121309588176525243,CA,en,1
1140413706593076004,BR,pt,0
768443719254844508,US,en,0
226431338058588210,US,en,1
3953825091939085910,US,en,0
2417438132937148251,US,en,1
164820783034728033,US,en,0
2051131358995382060,US,en,1
2516138616156141368,US,en,1
3806029867482118799,US,en,1
4380269370299504765,CA,en,1
2187181750301347671,US,en,0
4115814090523077152,US,en,1
398429707662785414,US,en,0
1536235140277955572,US,en,1
4481289907587141214,US,en,1
1608174932531732136,US,en,0
1916895756635773903,US,en,1
1474296787557746864,US,en,1
2221624050475285413,US,en,0
2271756018446924185,US,en,1
2334467482531837279,MX,es,0
545985944703601589,BR,pt,0
4538680445154075885,US,en,0
836168610441567596,US,en,1
4355379344015639205,US,en,1
1607461672416027795,US,en,1
4589050645768410407,US,en,0
1232309100643763020,US,en,0
4544731577330900117,US,en,0
3844862399156671248,US,en,1
1711160128549736999,US,en,1
2589334399185950234,US,en,1
3422408284050094411,US,en,1
49814563294477372,BR,pt,0
4496343764321778293,US,en,1
897924179274989253,US,en,1
2742879849722573240,US,en,0
4213117122773078845,US,en,0
3569205799350703222,US,en,0
2646572210271038320,BR,pt,1
103489169172220934,US,en,1
2557754780953343971,US,en,0
3169849483847468421,US,en,1
1650863357632053117,US,en,0
1465372553545353447,US,en,0
293693441495763740,US,en,0
3670501002491870565,US,en,1
3896191619121957629,US,en,1
4007421274008774117,US,en,1
3998481996594888531,CA,en,0
4031146214367744657,US,en,1
2568778150164337118,US,en,0
3635098339519670097,US,en,1
1522657109951793797,US,en,1
2251419678895174350,CA,en,1
3017619367501554201,US,en,1
294497445824051938,US,en,1
3854615218225713111,US,en,1
3570604952847401720,US,en,0
319430141012350695,US,en,0
3986803547551355852,CA,en,1
3673648320222915874,US,en,1
1513921114825431686,CA,en,0
305628783803481111,CA,fr,0
886277939936390258,US,en,0
2563237940352657744,US,en,0
3477248066554923855,US,en,0
4421213986348445328,US,en,0
3926078128965201599,US,en,0
3855582232210313564,CA,en,0
2591458264453753755,US,en,1
612352286790723380,US,en,0
2387460806116550581,US,en,0
2609063680797581462,US,en,1
3019961434601963578,US,en,1
378684873482592375,US,en,0
3369600721653482464,US,en,1
1421252158060914978,US,en,0
3728812949129773870,US,en,1
1871811127344122925,US,en,0
4041854027101821106,CA,en,1
958903198956957101,US,en,1
1931768753676970470,US,en,0
2022378622871196552,US,en,1
1538453541432795267,US,en,1
3500074467108238211,US,en,1
1007539138218881380,US,en,0
2129633699159012109,CA,en,0
812160783266195304,US,en,0
1062537484610037275,US,en,0
2781374247438354148,US,en,0
4395473791790264369,US,en,0
1157466909687403998,US,en,1
3653024195873770344,US,en,1
4312470214380796727,US,en,0
2413973158758383048,US,en,0
4228661051766495894,CA,en,0
1476831154088249736,US,en,1
2254622671791060488,US,en,1
1952273192308033021,US,en,1
1525703423782379644,US,en,1
642036106548785275,US,en,1
1139761589689147739,CA,en,0
3487018099432276969,US,en,0
2011753906507934483,US,en,0
1426966280153796066,US,en,0
3208464896757088425,US,en,0
2265956980629589903,US,en,0
3292106382651223710,US,en,0
2673430559432920359,US,en,0
4605674465786733632,US,en,0
3430160710125257488,US,en,0
2930933250667108445,US,en,0
2628750911173772422,US,en,0
293999152283224853,US,en,1
4077567424727084898,US,en,1
2494612864948309991,US,en,0
1379502121960688862,MX,es,0
2869980123683497927,US,en,0
351665064663565503,US,en,0
2027318647250755738,US,en,1
4330705707936892846,US,en,1
1471142048812583433,US,en,1
2693745325364754388,US,en,1
3527690030000958899,US,en,0
1425179419993656687,US,en,1
1491083901182845951,US,en,1
4086857762606287001,US,en,0
867796029284103828,US,en,0
2711456130727024294,US,en,1
310407435703086331,BR,pt,1
1331864102614095974,US,en,0
2605665194645710629,CA,fr,0
532043011110869323,US,en,0
210596570142097973,US,en,1
1800201260148952503,US,en,1
2559754057055365851,US,en,0
386358055381619031,US,en,0
277698536525964896,US,en,1
696547595844904512,US,en,0
2583088077359665974,US,en,1
4559294257572865135,US,en,1
2362223467204894853,US,en,1
4080299458654074081,CO,en,0
5125978764895400,CA,en,1
3579658281311448967,US,en,1
1854434122347012892,US,en,0
1659936252921251776,US,en,1
959171228595701893,US,en,0
1308974778667355193,US,en,0
1759411443400688256,US,en,1
3717182084472749889,US,en,1
1163396882983159902,CA,en,1
1381678663244857388,US,en,0
3393317609939367426,US,en,0
2618067435353293588,US,en,1
1511108353544926536,US,en,0
4609992353284874768,CL,en,1
2099772922844183681,US,en,1
4289057736624574856,US,en,1
3327605753771147653,MX,es,1
4259428503208398835,US,en,0
1896407762480560716,US,en,0
2577988770695126266,CA,fr,1
1083473086144016778,US,en,1
4068402323976713519,MX,es,0
1659364213364615807,US,en,1
3176882647869321688,US,en,0
3263437456418967449,US,en,0
1881063621078251132,US,en,1
1450763980888305529,US,en,0
527403591563004502,US,en,0
3970297334312832045,US,en,1
3739643090787926688,BR,pt,0
723097538167303626,US,en,1
715926908277393052,US,en,0
965089000231899474,US,en,1
746953824372839768,US,en,1
4088971998570966061,US,en,1
1177060628283780671,CA,en,0
468882137964696377,CA,en,0
4002759996961177324,US,en,0
3299888656135925272,MX,es,0
1047520624419181826,CA,en,1
4200393801719095943,US,en,1
3377701063255825117,US,en,1
4169774355877772356,US,en,1
1188712331427222557,US,en,0
1565118857389604969,CA,fr,0
3084698413121567404,US,en,0
868730184404545136,US,en,0
3311160317187457923,CA,en,0
2486028785032331147,US,en,0
2070811684961264425,US,en,1
820316576686550686,US,en,1
4606869198067927522,AR,es,0
1432803167898133957,CA,fr,0
2695652307641208057,US,en,1
346585958188333537,US,en,1
631071380819349500,US,en,0
1166940979960440203,CA,en,1
3859877342534202869,US,en,1
3318028010820823723,US,en,1
2160523387886202049,US,en,1
2921195778271727293,US,en,1
2080241770496620744,US,en,0
1076543889402223804,CA,en,0
2088536775205188741,US,en,1
1779846664140305766,US,en,0
1847665253225608772,US,en,1
1267394290791495421,US,en,0
1429897137437314723,US,en,0
611417491913021635,CA,en,0
1948360105556468132,CA,en,0
3659469658264251489,US,en,0
2625057464326461228,US,en,1
4592603904189208478,US,en,0
1571628765102467943,US,en,0
2891909222835947276,US,en,1
2552343492207876486,US,en,0
4437682454423272845,BR,pt,0
4134878541111553721,US,en,1
1900926226572489689,US,en,0
3453324444153833520,US,en,0
2312137783696903944,US,en,1
3049735899046038673,US,en,0
162658377969563202,US,en,1
306874450059121597,US,en,1
2050479741738213384,US,en,1
1170997516358787067,US,en,1
3327853357624037032,US,en,1
3949955160765112166,US,en,1
33748930658252153,US,en,0
1744659915187271952,US,en,1
2243896754408136094,US,en,1
4218702602682249344,US,en,1
2450273434335642528,US,en,0
2518201836448901248,US,en,1
1089340160678834860,CL,es,1
231179074685430800,US,en,1
3289900777559510084,US,en,1
822422307308918751,US,en,0
4396632327548161417,US,en,1
808237256560359858,BR,pt,1
775149067949808513,US,en,1
723966523609046884,CA,en,1
4450220274099928096,MX,es,1
1352145418587103068,US,en,0
1931182968545690112,US,en,1
4043716622799461882,US,en,0
4143408032958522325,US,en,1
3485920018962367676,CL,es,1
4001948344124213077,US,en,1
587204056030800963,CA,en,1
849321981070248915,US,en,0
2775317920124097452,US,en,1
4448899340274015236,US,en,0
1916322837338964142,US,en,1
2659403496646358220,US,en,0
301765956490459790,US,en,0
2518839907175634538,US,en,0
578710274345913521,US,en,1
4164020344619816246,US,en,1
1787648873852805075,US,en,1
2442971928920102256,CA,en,0
589872393883399506,BR,pt,0
2437322748371544964,US,en,1
2755596449277529031,US,en,0
1455671279478072427,US,en,0
3969639491486498613,CA,fr,0
860080753372509278,US,en,0
529680543788037864,US,en,1
4512236509435140232,US,en,0
3006989972435715178,US,en,1
848234781121623497,BR,pt,1
2557175626209537123,CA,en,0
1477738993544662027,US,en,1
502912185069118312,US,en,1
3708428540507685420,US,en,0
1625768654283838283,US,en,1
2469218376234056028,CA,en,1
2655345674731008201,CA,en,0
3781516227117075060,US,en,1
4093691540877083088,US,en,0
1889148294926163325,US,en,1
271518802893513113,BR,pt,1
310512532634882599,US,en,0
851230203974831621,MX,es,1
4323769478366263805,US,en,0
3583579081979735656,US,en,1
1569276397563985008,US,en,1
4510477379290669476,BR,pt,0
2389156038884381036,US,en,1
2475536876595927599,US,en,1
4461760126934651148,US,en,1
4476939113505668541,US,en,0
21527044397360536,US,en,1
3814926678205179380,US,en,1
2823322548026868194,US,en,0
3139686093319281921,US,en,0
1230560891570906379,CA,en,0
4530645170264690716,US,en,1
4155743572015205754,US,en,1
1540729920533120549,US,en,0
244289720168017236,US,en,1
2058237297570764897,US,en,0
421238897346986110,US,en,1
2715599082230506326,US,en,1
3599279912018410713,US,en,0
2560368463716246698,CA,en,1
4561413277935544041,US,en,1
1357877456255827382,US,en,0
2343233518495268418,US,en,1
2107793327873124798,US,en,0
2270225947952171853,US,en,0
572907435952115366,US,en,0
1470191184577750377,CA,en,0
1469850074738162691,US,en,0
3214441597758404296,US,en,0
4149643244167093193,US,en,1
1141836197812625528,US,en,0
4190425766964206384,US,en,0
4313971990121069046,US,en,1
3541364713572488958,US,en,0
1676846839701728628,US,en,1
3720202434033677335,US,en,1
3540373441288154766,US,en,1
2177416326822170620,US,en,1
565300577252971007,AR,es,1
2676314798000670771,US,en,0
3987301289459795455,US,en,1
2612986812165033837,US,en,0
525807435382972636,US,en,0
3440082921607920520,US,en,0
1207769776077208621,CA,en,0
1018639943370752845,CA,en,1
42504471001663304,US,en,1
1107848149015580982,US,en,0
863877990920719120,US,en,1
2060773685938394449,US,en,0
2618770812855074595,US,en,0
4529251658672152065,US,en,1
4444191694200948211,US,en,1
1452641731409378967,US,en,0
3986503065366652243,US,en,0
54035247471834481,US,en,1
3690564979932658247,US,en,1
1543053978931880016,US,en,0
991767624764873232,US,en,1
2689175008938329501,US,en,0
3857867986879156652,CA,en,0
2459407066981229866,US,en,1
2582967247230674294,US,en,1
980674624443027854,US,en,1
758227254078369713,US,en,0
3234698782994009845,US,en,1
652075697222429036,US,en,1
279635762743233884,US,en,0
3693158003944334724,US,en,0
1105048132746436259,US,en,0
2466432091995580513,US,en,0
2455257251565937993,CA,en,1
3228024407331562511,US,en,0
4214594062460591946,US,en,1
1781832186351203861,US,en,1
786919601695999621,US,en,1
2018176307641326547,US,en,1
3465024913843585604,US,en,1
661315215916712570,US,en,1
4453213135838950234,US,en,1
585180009990841958,CA,en,0
1847967016962950645,US,en,1
36959438014227441,US,en,0
3054766613867499528,CA,en,0
3674684708005000597,US,en,0
2411209484296072313,US,en,0
729793278848005434,CA,en,0
3797190672254216281,US,en,1
2457116449949817241,US,en,1
3500555944260468330,US,en,1
3993648996918547909,US,en,0
4119428245634518945,US,en,0
1273805534256962656,US,en,1
137245090368568538,US,en,1
4322578027261470563,US,en,1
3650770992647182955,US,en,1
1561092049550367495,US,en,0
683891675851510796,US,en,0
4385972565667890616,US,en,1
1229912318379179459,US,en,1
1361215897521035254,CA,en,1
970039028278498436,US,en,1
3096657451230304440,CA,en,0
3311505581964918753,US,en,0
3751997008309815315,US,en,0
1105164297322857596,US,en,1
2958554069579262173,US,en,0
2207548982087295150,US,en,0
4070022528406747006,US,en,1
3735338373620796878,CA,en,0
1296216326714298637,US,en,1
2040598612277295587,US,en,1
3275790558422006585,CA,en,1
238436094377374048,US,en,1
4173120436277457381,US,en,1
2341738838556116404,CL,en,0
2055183279033931891,US,en,1
1457250045327477303,US,en,0
2898607393787718905,US,en,0
4588299782521796709,US,en,1
305377390377125519,CA,en,0
2747188932068941411,US,en,1
151875659917917390,BR,pt,1
569962020662627701,BR,pt,0
2304229756443653535,CA,en,1
3386057338122113923,US,en,1
2593652748323690950,CA,en,0
463816148687880717,CA,en,0
1657073612466219922,US,en,1
3587921512514257724,CA,en,0
3115482170275298758,US,en,0
2203164882391235898,US,en,0
4091872717171651469,US,en,0
4156827098858295070,US,en,1
1658939511028842499,US,en,1
1601241189428144535,US,en,0
4380309969124206853,US,en,1
3155323763306349046,US,en,0
3608835940433325943,US,en,0
4277546132299033244,US,en,0
1069054680047773708,CA,en,1
3058194526534208575,US,en,0
3511577537362283485,CA,en,0
3553829504047068166,US,en,0
712927332339724602,US,en,1
3894949364594762248,US,en,0
148675032758419659,US,en,0
566292837928462179,US,en,1
3174478066213103942,US,en,0
2061979046451214712,CA,en,0
2216261914624248922,US,en,0
1049604120153944592,US,en,0
3904651204466835065,US,en,0
1032013596712329019,US,en,0
498962527732860721,US,en,1
4041809921348384521,US,en,0
2205825298459092180,US,en,1
4462286976234069768,US,en,1
1478216519226431808,US,en,0
3250460944807038978,US,en,0
518717439638870121,US,en,0
4577148902309706165,CA,en,1
1428212369917443116,CA,en,1
1033077210815720126,US,en,0
4030136293103686564,US,en,0
1402876713767939689,US,en,1
3706171875493677619,BR,pt,1
4403580961144928359,US,en,1
2553154656012812812,CA,en,1
3851674847596156180,BR,pt,1
3305035671503415759,US,en,1
950153047989772538,CA,fr,0
3081162433452978846,CA,en,1
3667070088294145495,US,en,1
3500834204872739746,US,en,0
899034747465117478,US,en,0
2688448574463043035,US,en,1
339365918886835705,US,en,0
4378642439148202483,US,en,1
3798582417532202053,CA,en,0
3932609186277673376,US,en,1
2739791483769168464,US,en,0
2553116805526262046,US,en,0
4341967529468676663,US,en,0
4528604897729186251,US,en,1
1467738572879827545,US,en,0
3414014475049542660,US,en,1
3382993608952882919,US,en,1
3073683892390514946,US,en,1
4363104138148618250,US,en,1
277139260636039024,US,en,0
1056588055442024423,US,en,0
2470986449250069725,US,en,1
2509992464757034030,US,en,0
805711153422971547,US,en,0
2473750451507931225,US,en,0
2403928132079569852,US,en,1
